FileName,MatchLevel,Team,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,TeamAScore,TeamBScore,WinningTeam,TotalRallies,AvgShotsPerRally,TeamARalliesWon,TeamBRalliesWon,RallyPct_2ShotsOrLess,RallyPct_3to5Shots,RallyPct_6to12Shots,RallyPct_13PlusShots,TeamA_Unreturned,TeamA_Assists,TeamA_Errors,TeamA_TotalShots,TeamB_Unreturned,TeamB_Assists,TeamB_Errors,TeamB_TotalShots,Player1_Unreturned,Player1_Assists,Player1_Errors,Player1_TotalShots,Player2_Unreturned,Player2_Assists,Player2_Errors,Player2_TotalShots,Player3_Unreturned,Player3_Assists,Player3_Errors,Player3_TotalShots,Player4_Unreturned,Player4_Assists,Player4_Errors,Player4_TotalShots,ShotType_TransitionZone_Freq,ShotType_TransitionZone_Err%,ShotType_Dink_Freq,ShotType_Dink_Err%,ShotType_Serve_Freq,ShotType_Serve_Err%,ShotType_Return_Freq,ShotType_Return_Err%,ShotType_HandBattle_Freq,ShotType_HandBattle_Err%,ShotType_3rdShotDrop_Freq,ShotType_3rdShotDrop_Err%,ShotType_3rdShotDrive_Freq,ShotType_3rdShotDrive_Err%,ShotType_Lob_Freq,ShotType_Lob_Err%,ShotType_SpeedUp_Freq,ShotType_SpeedUp_Err%,ShotType_Reset_Freq,ShotType_Reset_Err%,Player1_3rdShot_Err%,Player1_3rdShot_Win%,Player1_3rdShot_OppError%,Player1_3rdShot_LedToDinks%,Player2_3rdShot_Err%,Player2_3rdShot_Win%,Player2_3rdShot_OppError%,Player2_3rdShot_LedToDinks%,Player3_3rdShot_Err%,Player3_3rdShot_Win%,Player3_3rdShot_OppError%,Player3_3rdShot_LedToDinks%,Player4_3rdShot_Err%,Player4_3rdShot_Win%,Player4_3rdShot_OppError%,Player4_3rdShot_LedToDinks%,Player1_Dinks,Player1_DinkErrors,Player1_DinkError%,Player2_Dinks,Player2_DinkErrors,Player2_DinkError%,Player3_Dinks,Player3_DinkErrors,Player3_DinkError%,Player4_Dinks,Player4_DinkErrors,Player4_DinkError%,Player1_StraightDinks,Player1_Straight%,Player1_AcrossDinks,Player1_Across%,Player1_SharpAcrossDinks,Player1_SharpAcross%,Player2_StraightDinks,Player2_Straight%,Player2_AcrossDinks,Player2_Across%,Player2_SharpAcrossDinks,Player2_SharpAcross%,Player3_StraightDinks,Player3_Straight%,Player3_AcrossDinks,Player3_Across%,Player3_SharpAcrossDinks,Player3_SharpAcross%,Player4_StraightDinks,Player4_Straight%,Player4_AcrossDinks,Player4_Across%,Player4_SharpAcrossDinks,Player4_SharpAcross%,TeamA_Shots,TeamA_Errors.1,TeamA_Error%,TeamA_UnforcedErrors,TeamA_UnforcedError%,TeamB_Shots,TeamB_Errors.1,TeamB_Error%,TeamB_UnforcedErrors,TeamB_UnforcedError%,Player1_Shots,Player1_Errors.1,Player1_Error%,Player1_UnforcedErrors,Player1_UnforcedError%,Player2_Shots,Player2_Errors.1,Player2_Error%,Player2_UnforcedErrors,Player2_UnforcedError%,Player3_Shots,Player3_Errors.1,Player3_Error%,Player3_UnforcedErrors,Player3_UnforcedError%,Player4_Shots,Player4_Errors.1,Player4_Error%,Player4_UnforcedErrors,Player4_UnforcedError%,TeamAPlayer1_DUPR,TeamAPlayer2_DUPR,TeamBPlayer1_DUPR,TeamBPlayer2_DUPR
M291.html,4.0,James Larsen & Taylor Lark vs Rob Ratley & Brian Sanderford,James Larsen,Taylor Lark,Rob Ratley,Brian Sanderford,15,7,TeamA,46,6.2,27.0,19.0,2.17,41.3,50.0,6.52,26.0,7.0,12.0,146.0,19.0,13.0,15.0,141.0,14.0,2.0,1.0,65.0,12.0,5.0,11.0,81.0,12.0,6.0,10.0,89.0,7.0,7.0,5.0,52.0,68,0.0,41,12.2,46,2.2,45,0.0,18,33.3,11,18.2,31,9.7,1,0.0,17,47.1,4,0.0,0.0,50.0,0.0,50.0,5.262631578947369,57.896842105263154,10.525263157894738,15.788947368421054,33.333333333333336,50.0,8.333333333333334,0.0,33.333333333333336,16.665,0.0,16.665,9.0,0.0,0.0,7.0,2.0,28.6,12.0,1.0,8.3,13.0,2.0,15.4,3.0,33.333333333333336,6.0,66.66666666666667,,0.0,4.0,57.142857142857146,3.0,42.85714285714285,,0.0,4.0,33.333333333333336,8.0,66.66666666666667,,0.0,4.0,30.76923076923077,9.0,69.23076923076923,,0.0,146.0,12.0,8.219178082191782,,0.0,141.0,15.0,10.638297872340424,,0.0,65.0,1.0,1.5384615384615383,,0.0,81.0,11.0,13.580246913580249,,0.0,89.0,10.0,11.235955056179776,,0.0,52.0,5.0,9.615384615384617,,0.0,4.202,4.189,4.291,3.511
M292.html,5.0,Sarah Boruta & Youssef Bouzidi vs Robert Laidlaw & Kiersten Pappas,Sarah Boruta,Youssef Bouzidi,Robert Laidlaw,Kiersten Pappas,22,14,TeamA,85,9.0,47.0,38.0,2.35,17.65,61.18,18.82,48.0,17.0,19.0,384.0,37.0,14.0,27.0,385.0,18.0,8.0,10.0,163.0,30.0,9.0,9.0,221.0,25.0,3.0,17.0,195.0,12.0,11.0,10.0,190.0,83,0.0,300,4.3,85,0.0,85,2.4,52,25.0,67,6.0,16,18.8,0,0.0,37,29.7,0,0.0,15.387692307692303,38.464615384615385,7.68923076923077,46.15384615384615,6.453225806451614,48.38322580645161,3.2274193548387102,67.73838709677419,7.408518518518519,33.33296296296297,0.0,70.3711111111111,8.334999999999999,41.665,0.0,66.67,59.0,2.0,3.4,84.0,4.0,4.8,53.0,4.0,7.5,104.0,3.0,2.9,21.0,35.59322033898305,38.0,64.40677966101696,,0.0,36.0,42.85714285714285,48.0,57.142857142857146,,0.0,22.0,41.50943396226416,31.0,58.490566037735846,,0.0,26.0,25.0,78.0,75.0,,0.0,384.0,19.0,4.947916666666667,3.0,0.78125,385.0,27.0,7.012987012987013,6.0,1.5584415584415583,163.0,10.0,6.134969325153374,2.0,1.2269938650306749,221.0,9.0,4.072398190045249,1.0,0.4524886877828054,195.0,17.0,8.717948717948717,5.0,2.5641025641025643,190.0,10.0,5.2631578947368425,1.0,0.5263157894736842,5.019,5.85,5.876,5.152
M302.html,4.0,James Larsen & Taylor Lark vs Gregory Knaggs & Jason Worley,James Larsen,Taylor Lark,Gregory Knaggs,Jason Worley,15,4,TeamA,43,5.7,27.0,16.0,13.95,32.56,48.84,4.65,25.0,8.0,11.0,127.0,15.0,0.0,15.0,120.0,6.0,5.0,5.0,54.0,19.0,3.0,6.0,73.0,4.0,0.0,10.0,48.0,11.0,0.0,5.0,72.0,66,0.0,20,10.0,43,7.0,40,7.5,12,58.3,19,15.8,17,17.7,0,0.0,22,18.2,5,20.0,13.332666666666666,46.66933333333333,6.666,19.999333333333333,37.49875,62.50125,12.5,12.5,0.0,100.0,100.0,0.0,7.691538461538461,23.075384615384618,7.691538461538461,0.0,5.0,0.0,0.0,4.0,1.0,25.0,2.0,1.0,50.0,9.0,0.0,0.0,5.0,100.0,,0.0,,0.0,2.0,50.0,2.0,50.0,,0.0,,0.0,2.0,100.0,,0.0,3.0,33.333333333333336,6.0,66.66666666666667,,0.0,127.0,11.0,8.661417322834646,,0.0,120.0,15.0,12.5,,0.0,54.0,5.0,9.25925925925926,,0.0,73.0,6.0,8.219178082191782,,0.0,48.0,10.0,20.83333333333333,,0.0,72.0,5.0,6.944444444444445,,0.0,4.202,4.189,4.271,4.253
M303.html,4.0,Colin Johnson & Igor Paley vs James Larsen & Taylor Lark,Colin Johnson,Igor Paley,James Larsen,Taylor Lark,15,11,TeamA,62,7.1,33.0,29.0,8.06,35.480000000000004,45.16,11.29,31.0,10.0,11.0,217.0,29.0,5.0,22.0,224.0,13.0,7.0,3.0,102.0,18.0,3.0,8.0,115.0,15.0,3.0,10.0,102.0,14.0,2.0,12.0,122.0,140,0.0,51,2.0,62,3.2,60,5.0,32,34.4,39,7.7,18,27.8,0,0.0,33,18.2,6,33.3,0.0,50.0025,24.9975,16.665000000000003,21.05578947368421,42.10526315789474,0.0,15.790526315789473,11.11111111111111,22.22222222222222,0.0,0.0,17.644705882352945,41.17411764705883,0.0,11.76705882352941,12.0,0.0,0.0,14.0,0.0,0.0,7.0,1.0,14.3,18.0,0.0,0.0,4.0,33.333333333333336,8.0,66.66666666666667,,0.0,3.0,21.428571428571427,11.0,78.57142857142857,,0.0,3.0,42.85714285714285,4.0,57.142857142857146,,0.0,6.0,33.333333333333336,12.0,66.66666666666667,,0.0,217.0,11.0,5.0691244239631335,,0.0,224.0,22.0,9.821428571428571,,0.0,102.0,3.0,2.9411764705882355,,0.0,115.0,8.0,6.956521739130435,,0.0,102.0,10.0,9.803921568627452,,0.0,122.0,12.0,9.836065573770492,,0.0,4.722,4.107,4.202,4.189
M304.html,4.0,Alex Jantsch & Chester Greub vs James Larsen & Taylor Lark,Alex Jantsch,Chester Greub,James Larsen,Taylor Lark,15,5,TeamA,61,5.7,36.0,25.0,11.48,36.07,49.18,3.28,33.0,12.0,13.0,177.0,25.0,7.0,19.0,173.0,16.0,6.0,8.0,92.0,17.0,6.0,5.0,85.0,14.0,3.0,10.0,94.0,11.0,4.0,9.0,79.0,76,0.0,37,5.4,61,4.9,58,6.9,23,43.5,28,17.9,26,23.1,0,0.0,36,5.6,4,0.0,23.81,42.85380952380952,14.28190476190476,14.288095238095236,36.36363636363637,27.273636363636363,9.09,9.09,6.2475000000000005,18.75,6.2475000000000005,6.2475000000000005,16.666666666666668,16.666666666666668,0.0,50.0,10.0,0.0,0.0,7.0,1.0,14.3,12.0,1.0,8.3,8.0,0.0,0.0,8.0,80.0,2.0,20.0,,0.0,4.0,57.142857142857146,3.0,42.85714285714285,,0.0,9.0,75.0,3.0,25.0,,0.0,5.0,62.5,3.0,37.5,,0.0,177.0,13.0,7.344632768361582,,0.0,173.0,19.0,10.982658959537572,,0.0,92.0,8.0,8.695652173913043,,0.0,85.0,5.0,5.882352941176471,,0.0,94.0,10.0,10.638297872340424,,0.0,79.0,9.0,11.39240506329114,,0.0,5.063,4.033,4.202,4.189
M305.html,4.0,Taylor Lark & Andrew Lark vs James Larsen & James Pendleton,Taylor Lark,Andrew Lark,James Larsen,James Pendleton,11,9,TeamA,39,6.3,21.0,18.0,20.51,17.95,56.41,5.13,20.0,2.0,13.0,126.0,16.0,5.0,10.0,121.0,7.0,1.0,4.0,53.0,13.0,1.0,9.0,73.0,5.0,1.0,4.0,41.0,11.0,4.0,6.0,80.0,60,0.0,40,10.0,39,7.7,36,13.9,19,47.4,19,0.0,12,8.3,0,0.0,21,4.8,1,0.0,0.0,0.0,0.0,100.0,0.0,57.145,7.142142857142857,42.85285714285715,16.665,66.665,33.33,16.665,0.0,30.0,10.0,10.0,11.0,0.0,0.0,9.0,2.0,22.2,2.0,0.0,0.0,18.0,2.0,11.1,10.0,90.9090909090909,1.0,9.090909090909092,,0.0,5.0,55.55555555555556,4.0,44.44444444444444,,0.0,2.0,100.0,,0.0,,0.0,11.0,61.11111111111112,7.0,38.888888888888886,,0.0,126.0,13.0,10.317460317460318,,0.0,121.0,10.0,8.264462809917354,,0.0,53.0,4.0,7.547169811320755,,0.0,73.0,9.0,12.32876712328767,,0.0,41.0,4.0,9.75609756097561,,0.0,80.0,6.0,7.5,,0.0,4.189,4.207,4.202,4.143
M307.html,5.0,Sean Pummill & Johan Den Toom vs Taylor Lark & Andrew Lark,Sean Pummill,Johan Den Toom,Taylor Lark,Andrew Lark,15,1,TeamA,34,6.0,24.0,10.0,8.82,38.24,47.06,5.88,23.0,7.0,8.0,108.0,10.0,3.0,11.0,97.0,5.0,6.0,,41.0,18.0,1.0,8.0,67.0,6.0,1.0,1.0,32.0,4.0,2.0,10.0,65.0,40,0.0,31,19.4,34,2.9,33,6.1,17,35.3,23,0.0,8,12.5,1,0.0,11,27.3,4,0.0,0.0,62.4975,0.0,12.50375,6.666666666666667,60.0,26.666666666666668,46.66666666666666,,,,,0.0,0.0,0.0,12.502499999999998,1.0,0.0,0.0,14.0,2.0,14.3,2.0,0.0,0.0,14.0,4.0,28.6,,0.0,1.0,100.0,,0.0,2.0,14.285714285714286,12.0,85.71428571428571,,0.0,,,,,,,,0.0,14.0,100.0,,0.0,108.0,8.0,7.407407407407407,,0.0,97.0,11.0,11.34020618556701,,0.0,41.0,,0.0,,0.0,67.0,8.0,11.940298507462687,,0.0,32.0,1.0,3.125,,0.0,65.0,10.0,15.384615384615383,,0.0,5.316,5.758,4.189,4.207
M308.html,4.5,Wes Horton & Casey Dominguez vs Taylor Lark & Andrew Lark,Wes Horton,Casey Dominguez,Taylor Lark,Andrew Lark,15,5,TeamA,53,7.1,32.0,21.0,7.55,39.62,41.510000000000005,11.32,31.0,9.0,12.0,190.0,20.0,5.0,17.0,185.0,11.0,6.0,3.0,60.0,20.0,3.0,9.0,130.0,12.0,1.0,7.0,81.0,8.0,4.0,10.0,104.0,115,0.0,48,12.5,53,3.8,51,3.9,22,36.4,33,6.1,16,25.0,0,0.0,32,15.6,5,0.0,0.0,25.0,0.0,0.0,14.282857142857145,57.14428571428572,9.521428571428572,38.09428571428572,33.333333333333336,33.333333333333336,33.333333333333336,16.666666666666668,7.142857142857143,14.284285714285716,14.284285714285716,14.285,1.0,0.0,0.0,21.0,3.0,14.3,4.0,0.0,0.0,22.0,3.0,13.6,1.0,100.0,,0.0,,0.0,5.0,23.80952380952381,16.0,76.19047619047619,,0.0,4.0,100.0,,0.0,,0.0,2.0,9.090909090909092,20.0,90.9090909090909,,0.0,190.0,12.0,6.315789473684211,,0.0,185.0,17.0,9.18918918918919,,0.0,60.0,3.0,5.0,,0.0,130.0,9.0,6.923076923076923,,0.0,81.0,7.0,8.641975308641975,,0.0,104.0,10.0,9.615384615384617,,0.0,4.348,4.915,4.189,4.207
M309.html,4.0,James Larsen & James Pendleton vs Taylor Lark & Andrew Lark,James Larsen,James Pendleton,Taylor Lark,Andrew Lark,11,9,TeamA,43,6.5,23.0,20.0,13.95,27.91,51.16,6.98,22.0,3.0,12.0,140.0,20.0,8.0,15.0,141.0,7.0,3.0,2.0,51.0,15.0,0.0,10.0,89.0,6.0,8.0,6.0,62.0,14.0,0.0,9.0,79.0,65,0.0,50,6.0,43,2.3,42,11.9,21,38.1,20,15.0,17,17.7,0,0.0,18,22.2,4,0.0,12.502499999999998,37.5,24.9975,12.5,18.183636363636364,45.45636363636363,9.092727272727272,36.36181818181819,50.0,50.0,0.0,50.0,12.50125,37.5,0.0,31.25125,5.0,0.0,0.0,23.0,3.0,13.0,10.0,0.0,0.0,12.0,0.0,0.0,5.0,100.0,,0.0,,0.0,12.0,52.17391304347826,11.0,47.82608695652174,,0.0,8.0,80.0,2.0,20.0,,0.0,,0.0,12.0,100.0,,0.0,140.0,12.0,8.571428571428571,,0.0,141.0,15.0,10.638297872340424,,0.0,51.0,2.0,3.92156862745098,,0.0,89.0,10.0,11.235955056179776,,0.0,62.0,6.0,9.67741935483871,,0.0,79.0,9.0,11.39240506329114,,0.0,4.202,4.143,4.189,4.207
M312.html,5.0,Kerri Bacha & Jean Halahan vs Karaline Kelbaugh & Angela Berry,Kerri Bacha,Jean Halahan,Karaline Kelbaugh,Angela Berry,22,6,TeamA,76,8.6,47.0,29.0,3.95,34.21,42.11,19.74,45.0,15.0,20.0,328.0,28.0,10.0,34.0,329.0,24.0,6.0,13.0,158.0,21.0,9.0,7.0,170.0,19.0,5.0,28.0,246.0,9.0,5.0,6.0,83.0,238,0.0,106,7.6,76,4.0,73,0.0,47,46.8,37,10.8,34,14.7,4,25.0,30,30.0,2,100.0,11.108888888888888,33.33111111111111,7.406666666666666,14.815185185185184,5.557222222222222,72.22444444444444,0.0,55.55666666666666,21.051052631578944,21.051052631578944,0.0,47.36684210526316,11.113333333333332,22.223333333333333,0.0,44.443333333333335,22.0,2.0,9.1,27.0,1.0,3.7,38.0,4.0,10.5,19.0,1.0,5.3,8.0,36.36363636363637,14.0,63.63636363636363,,0.0,17.0,62.96296296296296,10.0,37.03703703703704,,0.0,10.0,26.31578947368421,28.0,73.6842105263158,,0.0,3.0,15.789473684210526,16.0,84.21052631578948,,0.0,328.0,20.0,6.097560975609756,,0.0,329.0,34.0,10.33434650455927,2.0,0.60790273556231,158.0,13.0,8.227848101265822,,0.0,170.0,7.0,4.117647058823529,,0.0,246.0,28.0,11.382113821138212,,0.0,83.0,6.0,7.228915662650603,2.0,2.409638554216868,4.888,5.198,4.83,4.914
M313.html,4.0,Gregory Knaggs & Jason Worley vs Taylor Lark & Andrew Lark,Gregory Knaggs,Jason Worley,Taylor Lark,Andrew Lark,15,8,TeamA,52,6.3,30.0,22.0,13.46,32.690000000000005,48.08,3.85,29.0,6.0,14.0,162.0,19.0,5.0,17.0,158.0,10.0,4.0,10.0,66.0,19.0,2.0,4.0,96.0,6.0,2.0,6.0,52.0,13.0,3.0,11.0,106.0,94,0.0,38,2.6,51,5.9,48,8.3,18,44.4,28,10.7,16,25.0,1,100.0,21,28.6,2,50.0,19.998,49.998000000000005,10.002,29.998,14.28357142857143,57.14428571428571,14.281428571428572,28.57214285714285,20.0,0.0,0.0,20.0,13.335333333333333,39.998666666666665,0.0,26.668,5.0,0.0,0.0,13.0,0.0,0.0,5.0,1.0,20.0,15.0,0.0,0.0,,0.0,5.0,100.0,,0.0,4.0,30.76923076923077,9.0,69.23076923076923,,0.0,2.0,40.0,3.0,60.0,,0.0,2.0,13.333333333333334,13.0,86.66666666666667,,0.0,162.0,14.0,8.641975308641975,,0.0,158.0,17.0,10.759493670886076,,0.0,66.0,10.0,15.151515151515152,,0.0,96.0,4.0,4.166666666666667,,0.0,52.0,6.0,11.538461538461538,,0.0,106.0,11.0,10.37735849056604,,0.0,4.271,4.253,4.189,4.207
M314.html,4.5,Corey Nichols & Case Maner vs Taylor Lark & Andrew Lark,Corey Nichols,Case Maner,Taylor Lark,Andrew Lark,15,3,TeamA,38,5.4,25.0,13.0,15.79,34.21,50.0,0.0,24.0,5.0,10.0,107.0,12.0,4.0,15.0,100.0,12.0,2.0,3.0,49.0,12.0,3.0,7.0,58.0,6.0,2.0,8.0,54.0,6.0,2.0,7.0,46.0,37,0.0,29,6.9,38,5.3,36,8.3,17,35.3,21,9.5,10,20.0,0,0.0,17,47.1,0,0.0,0.0,63.6390909090909,9.090000000000002,36.36000000000001,9.092727272727272,54.54545454545455,0.0,18.181818181818183,37.4975,0.0,0.0,12.502499999999998,0.0,100.0,0.0,50.0,7.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,20.0,11.0,1.0,9.1,3.0,42.85714285714285,4.0,57.142857142857146,,0.0,,0.0,6.0,100.0,,0.0,3.0,60.0,2.0,40.0,,0.0,1.0,9.090909090909092,10.0,90.9090909090909,,0.0,107.0,10.0,9.345794392523365,,0.0,100.0,15.0,15.0,,0.0,49.0,3.0,6.122448979591836,,0.0,58.0,7.0,12.06896551724138,,0.0,54.0,8.0,14.814814814814817,,0.0,46.0,7.0,15.217391304347826,,0.0,4.776,4.808,4.189,4.207
M315.html,4.0,Hutch Blank & Pam Blank vs Di Blank & Robyn Blank,Hutch Blank,Pam Blank,Di Blank,Robyn Blank,13,1,TeamA,32,6.0,22.0,10.0,18.75,37.5,40.63,3.1300000000000003,19.0,7.0,7.0,99.0,10.0,1.0,12.0,92.0,10.0,3.0,1.0,51.0,9.0,4.0,6.0,48.0,5.0,0.0,5.0,49.0,5.0,1.0,7.0,43.0,21,0.0,46,8.7,32,9.4,29,10.3,19,31.6,10,10.0,16,0.0,1,0.0,5,20.0,2,50.0,0.0,62.4975,37.5,37.5025,10.003,60.0,29.998,30.002,0.0,0.0,0.0,50.0025,0.0,0.0,0.0,25.0,12.0,0.0,0.0,10.0,1.0,10.0,14.0,1.0,7.1,10.0,2.0,20.0,4.0,33.333333333333336,8.0,66.66666666666667,,0.0,6.0,60.0,4.0,40.0,,0.0,4.0,28.571428571428573,10.0,71.42857142857143,,0.0,,0.0,10.0,100.0,,0.0,99.0,7.0,7.070707070707071,4.0,4.040404040404041,92.0,12.0,13.043478260869565,3.0,3.260869565217391,51.0,1.0,1.96078431372549,1.0,1.96078431372549,48.0,6.0,12.5,3.0,6.25,49.0,5.0,10.20408163265306,2.0,4.081632653061225,43.0,7.0,16.27906976744186,1.0,2.3255813953488373,,,,
M316.html,4.0,Taylor Lark & Andrew Lark vs Steven Bauer & Patrick Swope,Taylor Lark,Andrew Lark,Steven Bauer,Patrick Swope,15,7,TeamA,51,6.0,30.0,21.0,7.84,29.41,60.78,1.96,28.0,6.0,11.0,153.0,20.0,8.0,20.0,154.0,12.0,4.0,5.0,55.0,16.0,2.0,6.0,98.0,5.0,6.0,7.0,61.0,15.0,2.0,13.0,93.0,80,0.0,21,28.6,51,5.9,48,2.1,29,44.8,15,13.3,30,10.0,1,0.0,23,8.7,7,14.3,0.0,66.66666666666667,66.66666666666667,0.0,0.0,50.00375,16.6675,16.66375,30.0,30.0,0.0,0.0,20.0,40.0,10.0,0.0,0.0,0.0,,6.0,1.0,16.7,,,,15.0,5.0,33.3,,,,,,,1.0,16.666666666666668,5.0,83.33333333333333,,0.0,,,,,,,,0.0,15.0,100.0,,0.0,153.0,11.0,7.189542483660131,,0.0,154.0,20.0,12.987012987012989,,0.0,55.0,5.0,9.090909090909092,,0.0,98.0,6.0,6.122448979591836,,0.0,61.0,7.0,11.475409836065571,,0.0,93.0,13.0,13.978494623655914,,0.0,4.189,4.207,3.84,4.388
M317.html,4.0,Robyn Blank & Pam Blank vs Di Blank & Hutch Blank,Robyn Blank,Pam Blank,Di Blank,Hutch Blank,5,5,,30,7.2,15.0,15.0,13.33,30.0,46.67,10.0,15.0,2.0,5.0,106.0,15.0,4.0,8.0,109.0,5.0,1.0,1.0,56.0,10.0,1.0,4.0,50.0,7.0,3.0,5.0,61.0,8.0,1.0,3.0,48.0,21,0.0,65,6.2,30,0.0,29,10.3,16,18.8,17,5.9,9,22.2,0,0.0,2,0.0,0,0.0,0.0,12.50375,0.0,49.9975,20.0,40.0,0.0,40.0,28.57428571428571,28.568571428571428,0.0,57.14571428571429,0.0,16.665,0.0,66.67,14.0,0.0,0.0,14.0,2.0,14.3,21.0,0.0,0.0,16.0,2.0,12.5,8.0,57.142857142857146,6.0,42.85714285714285,,0.0,8.0,57.142857142857146,6.0,42.85714285714285,,0.0,10.0,47.61904761904762,11.0,52.38095238095238,,0.0,9.0,56.25,7.0,43.75,,0.0,106.0,5.0,4.716981132075472,1.0,0.9433962264150944,109.0,8.0,7.339449541284404,2.0,1.834862385321101,56.0,1.0,1.7857142857142858,,0.0,50.0,4.0,8.0,1.0,2.0,61.0,5.0,8.19672131147541,1.0,1.639344262295082,48.0,3.0,6.25,1.0,2.083333333333333,,,,
M318.html,4.0,Robyn Blank & Hutch Blank vs Di Blank & Pam Blank,Robyn Blank,Hutch Blank,Di Blank,Pam Blank,11,1,TeamA,30,7.1,20.0,10.0,23.33,16.669999999999998,43.33,16.669999999999998,18.0,9.0,7.0,110.0,9.0,2.0,10.0,102.0,7.0,4.0,3.0,61.0,11.0,5.0,4.0,49.0,5.0,2.0,6.0,68.0,4.0,0.0,4.0,34.0,20,0.0,64,1.6,30,10.0,27,14.8,14,42.9,13,0.0,10,10.0,0,0.0,10,20.0,0,0.0,14.284285714285714,42.855714285714285,14.285714285714286,71.42999999999999,0.0,57.14428571428572,0.0,57.14142857142857,0.0,0.0,0.0,28.571428571428573,0.0,50.0,0.0,50.0,23.0,0.0,0.0,11.0,0.0,0.0,22.0,1.0,4.5,8.0,0.0,0.0,6.0,26.08695652173913,17.0,73.91304347826087,,0.0,5.0,45.45454545454545,6.0,54.54545454545455,,0.0,6.0,27.27272727272728,16.0,72.72727272727273,,0.0,3.0,37.5,5.0,62.5,,0.0,110.0,7.0,6.363636363636363,1.0,0.9090909090909092,102.0,10.0,9.803921568627452,1.0,0.9803921568627452,61.0,3.0,4.918032786885246,,0.0,49.0,4.0,8.16326530612245,1.0,2.0408163265306123,68.0,6.0,8.823529411764707,,0.0,34.0,4.0,11.764705882352942,1.0,2.9411764705882355,,,,
M319.html,4.0,Taylor Lark & Andrew Lark vs James Larsen & James Pendleton,Taylor Lark,Andrew Lark,James Larsen,James Pendleton,12,10,TeamA,49,7.1,26.0,23.0,12.24,26.53,46.94,14.29,25.0,5.0,14.0,177.0,23.0,5.0,10.0,171.0,7.0,3.0,6.0,73.0,18.0,2.0,8.0,104.0,4.0,4.0,3.0,63.0,19.0,1.0,7.0,108.0,96,0.0,59,3.4,49,2.0,48,10.4,18,38.9,31,6.5,12,8.3,0,0.0,34,17.7,1,0.0,0.0,100.0,0.0,25.0,5.267368421052631,31.575789473684207,10.525263157894738,42.10105263157895,0.0,30.772307692307688,7.694615384615385,15.383076923076922,28.571428571428573,42.85714285714285,14.285714285714286,28.571428571428573,12.0,1.0,8.3,17.0,1.0,5.9,3.0,0.0,0.0,27.0,0.0,0.0,10.0,83.33333333333333,2.0,16.666666666666668,,0.0,4.0,23.529411764705884,13.0,76.47058823529412,,0.0,1.0,33.333333333333336,2.0,66.66666666666667,,0.0,13.0,48.14814814814815,14.0,51.851851851851855,,0.0,177.0,14.0,7.909604519774011,,0.0,171.0,10.0,5.847953216374269,,0.0,73.0,6.0,8.219178082191782,,0.0,104.0,8.0,7.6923076923076925,,0.0,63.0,3.0,4.761904761904762,,0.0,108.0,7.0,6.481481481481482,,0.0,4.189,4.207,4.202,4.143
M320.html,5.0,Robert Laidlaw & Kiersten Pappas vs Monica Linn & Eli Powell,Robert Laidlaw,Kiersten Pappas,Monica Linn,Eli Powell,22,10,TeamA,81,9.2,47.0,34.0,4.94,27.16,39.51,28.4,46.0,18.0,26.0,376.0,34.0,17.0,37.0,372.0,21.0,10.0,14.0,175.0,25.0,8.0,12.0,201.0,10.0,11.0,14.0,131.0,24.0,6.0,23.0,241.0,223,0.0,186,5.4,81,1.2,80,3.8,60,53.3,37,5.4,40,5.0,0,0.0,35,37.1,2,0.0,6.063333333333333,42.42333333333333,6.06,45.456666666666656,0.0,54.54545454545455,18.183636363636364,72.72545454545455,20.0,0.0,0.0,60.002,3.57,32.146428571428565,7.142142857142857,21.429285714285715,27.0,1.0,3.7,62.0,5.0,8.1,34.0,2.0,5.9,63.0,2.0,3.2,5.0,18.51851851851852,22.0,81.48148148148148,,0.0,13.0,20.967741935483872,49.0,79.03225806451613,,0.0,12.0,35.294117647058826,22.0,64.70588235294117,,0.0,13.0,20.63492063492064,50.0,79.36507936507937,,0.0,376.0,26.0,6.914893617021277,1.0,0.2659574468085106,372.0,37.0,9.946236559139784,4.0,1.075268817204301,175.0,14.0,8.0,,0.0,201.0,12.0,5.970149253731344,1.0,0.4975124378109453,131.0,14.0,10.687022900763358,1.0,0.7633587786259542,241.0,23.0,9.54356846473029,3.0,1.2448132780082988,5.876,5.152,5.376,5.273
